well_oligo	plate_oligo	cell_type	replicate	time_point	drug_dose	Combo	catalog_number	vehicle	dose_pattern	dose_character	dose	treatment	CAS.Number	M.w.	name	SMILES
plate3_A11	plate1	K562	rep1	24	S1249_2	plate3_A11plate1	S1249	FALSE	2	1000	1000	S1249	443797-96-4	394.36	JNJ-7706621	NC1=NC(NC2=CC=C(C=C2)S(N)(=O)=O)=NN1C(=O)C1=C(F)C=CC=C1F |c:7,9,15,21,24,26,t:1,5|
plate3_A11	plate9	A549	rep1	24	S1249_2	plate3_A11plate9	S1249	FALSE	2	1000	1000	S1249	443797-96-4	394.36	JNJ-7706621	NC1=NC(NC2=CC=C(C=C2)S(N)(=O)=O)=NN1C(=O)C1=C(F)C=CC=C1F |c:7,9,15,21,24,26,t:1,5|
plate3_A11	plate17	MCF7	rep1	24	S1249_2	plate3_A11plate17	S1249	FALSE	2	1000	1000	S1249	443797-96-4	394.36	JNJ-7706621	NC1=NC(NC2=CC=C(C=C2)S(N)(=O)=O)=NN1C(=O)C1=C(F)C=CC=C1F |c:7,9,15,21,24,26,t:1,5|
plate3_A5	plate25	K562	rep2	24	S1249_2	plate3_A5plate25	S1249	FALSE	2	1000	1000	S1249	443797-96-4	394.36	JNJ-7706621	NC1=NC(NC2=CC=C(C=C2)S(N)(=O)=O)=NN1C(=O)C1=C(F)C=CC=C1F |c:7,9,15,21,24,26,t:1,5|
plate3_A5	plate33	A549	rep2	24	S1249_2	plate3_A5plate33	S1249	FALSE	2	1000	1000	S1249	443797-96-4	394.36	JNJ-7706621	NC1=NC(NC2=CC=C(C=C2)S(N)(=O)=O)=NN1C(=O)C1=C(F)C=CC=C1F |c:7,9,15,21,24,26,t:1,5|
plate3_A5	plate41	MCF7	rep2	24	S1249_2	plate3_A5plate41	S1249	FALSE	2	1000	1000	S1249	443797-96-4	394.36	JNJ-7706621	NC1=NC(NC2=CC=C(C=C2)S(N)(=O)=O)=NN1C(=O)C1=C(F)C=CC=C1F |c:7,9,15,21,24,26,t:1,5|
plate2_A5	plate49	A549	rep1	72	S1249_1	plate2_A5plate49	S1249	FALSE	1	10000	10000	S1249	443797-96-4	394.36	JNJ-7706621	NC1=NC(NC2=CC=C(C=C2)S(N)(=O)=O)=NN1C(=O)C1=C(F)C=CC=C1F |c:7,9,15,21,24,26,t:1,5|
plate10_A11	plate52	A549	rep2	72	S1249_1	plate10_A11plate52	S1249	FALSE	1	10000	10000	S1249	443797-96-4	394.36	JNJ-7706621	NC1=NC(NC2=CC=C(C=C2)S(N)(=O)=O)=NN1C(=O)C1=C(F)C=CC=C1F |c:7,9,15,21,24,26,t:1,5|
plate3_A5	plate1	K562	rep1	24	S1249_1	plate3_A5plate1	S1249	FALSE	1	10000	10000	S1249	443797-96-4	394.36	JNJ-7706621	NC1=NC(NC2=CC=C(C=C2)S(N)(=O)=O)=NN1C(=O)C1=C(F)C=CC=C1F |c:7,9,15,21,24,26,t:1,5|
plate3_A5	plate9	A549	rep1	24	S1249_1	plate3_A5plate9	S1249	FALSE	1	10000	10000	S1249	443797-96-4	394.36	JNJ-7706621	NC1=NC(NC2=CC=C(C=C2)S(N)(=O)=O)=NN1C(=O)C1=C(F)C=CC=C1F |c:7,9,15,21,24,26,t:1,5|
plate3_A5	plate17	MCF7	rep1	24	S1249_1	plate3_A5plate17	S1249	FALSE	1	10000	10000	S1249	443797-96-4	394.36	JNJ-7706621	NC1=NC(NC2=CC=C(C=C2)S(N)(=O)=O)=NN1C(=O)C1=C(F)C=CC=C1F |c:7,9,15,21,24,26,t:1,5|
plate4_A11	plate26	K562	rep2	24	S1249_1	plate4_A11plate26	S1249	FALSE	1	10000	10000	S1249	443797-96-4	394.36	JNJ-7706621	NC1=NC(NC2=CC=C(C=C2)S(N)(=O)=O)=NN1C(=O)C1=C(F)C=CC=C1F |c:7,9,15,21,24,26,t:1,5|
plate4_A11	plate34	A549	rep2	24	S1249_1	plate4_A11plate34	S1249	FALSE	1	10000	10000	S1249	443797-96-4	394.36	JNJ-7706621	NC1=NC(NC2=CC=C(C=C2)S(N)(=O)=O)=NN1C(=O)C1=C(F)C=CC=C1F |c:7,9,15,21,24,26,t:1,5|
plate4_A11	plate42	MCF7	rep2	24	S1249_1	plate4_A11plate42	S1249	FALSE	1	10000	10000	S1249	443797-96-4	394.36	JNJ-7706621	NC1=NC(NC2=CC=C(C=C2)S(N)(=O)=O)=NN1C(=O)C1=C(F)C=CC=C1F |c:7,9,15,21,24,26,t:1,5|
plate8_A8	plate6	K562	rep1	24	S1259_4	plate8_A8plate6	S1259	FALSE	4	10	10	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate8_A8	plate14	A549	rep1	24	S1259_4	plate8_A8plate14	S1259	FALSE	4	10	10	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate8_A8	plate22	MCF7	rep1	24	S1259_4	plate8_A8plate22	S1259	FALSE	4	10	10	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate8_A2	plate30	K562	rep2	24	S1259_4	plate8_A2plate30	S1259	FALSE	4	10	10	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate8_A2	plate38	A549	rep2	24	S1259_4	plate8_A2plate38	S1259	FALSE	4	10	10	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate8_A2	plate46	MCF7	rep2	24	S1259_4	plate8_A2plate46	S1259	FALSE	4	10	10	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate8_A2	plate6	K562	rep1	24	S1259_3	plate8_A2plate6	S1259	FALSE	3	100	100	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate8_A2	plate14	A549	rep1	24	S1259_3	plate8_A2plate14	S1259	FALSE	3	100	100	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate8_A2	plate22	MCF7	rep1	24	S1259_3	plate8_A2plate22	S1259	FALSE	3	100	100	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate7_A8	plate29	K562	rep2	24	S1259_3	plate7_A8plate29	S1259	FALSE	3	100	100	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate7_A8	plate37	A549	rep2	24	S1259_3	plate7_A8plate37	S1259	FALSE	3	100	100	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate7_A8	plate45	MCF7	rep2	24	S1259_3	plate7_A8plate45	S1259	FALSE	3	100	100	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate7_A8	plate5	K562	rep1	24	S1259_2	plate7_A8plate5	S1259	FALSE	2	1000	1000	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate7_A8	plate13	A549	rep1	24	S1259_2	plate7_A8plate13	S1259	FALSE	2	1000	1000	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate7_A8	plate21	MCF7	rep1	24	S1259_2	plate7_A8plate21	S1259	FALSE	2	1000	1000	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate7_A2	plate29	K562	rep2	24	S1259_2	plate7_A2plate29	S1259	FALSE	2	1000	1000	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate7_A2	plate37	A549	rep2	24	S1259_2	plate7_A2plate37	S1259	FALSE	2	1000	1000	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate7_A2	plate45	MCF7	rep2	24	S1259_2	plate7_A2plate45	S1259	FALSE	2	1000	1000	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate7_A2	plate5	K562	rep1	24	S1259_1	plate7_A2plate5	S1259	FALSE	1	10000	10000	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate7_A2	plate13	A549	rep1	24	S1259_1	plate7_A2plate13	S1259	FALSE	1	10000	10000	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate7_A2	plate21	MCF7	rep1	24	S1259_1	plate7_A2plate21	S1259	FALSE	1	10000	10000	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate8_A8	plate30	K562	rep2	24	S1259_1	plate8_A8plate30	S1259	FALSE	1	10000	10000	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate8_A8	plate38	A549	rep2	24	S1259_1	plate8_A8plate38	S1259	FALSE	1	10000	10000	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate8_A8	plate46	MCF7	rep2	24	S1259_1	plate8_A8plate46	S1259	FALSE	1	10000	10000	S1259	196597-26-9	259.34	Ramelteon	CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12
plate8_C8	plate6	K562	rep1	24	S1261_4	plate8_C8plate6	S1261	FALSE	4	10	10	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate8_C8	plate14	A549	rep1	24	S1261_4	plate8_C8plate14	S1261	FALSE	4	10	10	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate8_C8	plate22	MCF7	rep1	24	S1261_4	plate8_C8plate22	S1261	FALSE	4	10	10	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate8_C2	plate30	K562	rep2	24	S1261_4	plate8_C2plate30	S1261	FALSE	4	10	10	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate8_C2	plate38	A549	rep2	24	S1261_4	plate8_C2plate38	S1261	FALSE	4	10	10	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate8_C2	plate46	MCF7	rep2	24	S1261_4	plate8_C2plate46	S1261	FALSE	4	10	10	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate8_C2	plate6	K562	rep1	24	S1261_3	plate8_C2plate6	S1261	FALSE	3	100	100	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate8_C2	plate14	A549	rep1	24	S1261_3	plate8_C2plate14	S1261	FALSE	3	100	100	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate8_C2	plate22	MCF7	rep1	24	S1261_3	plate8_C2plate22	S1261	FALSE	3	100	100	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate7_C8	plate29	K562	rep2	24	S1261_3	plate7_C8plate29	S1261	FALSE	3	100	100	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate7_C8	plate37	A549	rep2	24	S1261_3	plate7_C8plate37	S1261	FALSE	3	100	100	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate7_C8	plate45	MCF7	rep2	24	S1261_3	plate7_C8plate45	S1261	FALSE	3	100	100	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate7_C8	plate5	K562	rep1	24	S1261_2	plate7_C8plate5	S1261	FALSE	2	1000	1000	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate7_C8	plate13	A549	rep1	24	S1261_2	plate7_C8plate13	S1261	FALSE	2	1000	1000	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate7_C8	plate21	MCF7	rep1	24	S1261_2	plate7_C8plate21	S1261	FALSE	2	1000	1000	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate7_C2	plate29	K562	rep2	24	S1261_2	plate7_C2plate29	S1261	FALSE	2	1000	1000	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate7_C2	plate37	A549	rep2	24	S1261_2	plate7_C2plate37	S1261	FALSE	2	1000	1000	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate7_C2	plate45	MCF7	rep2	24	S1261_2	plate7_C2plate45	S1261	FALSE	2	1000	1000	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate7_C2	plate5	K562	rep1	24	S1261_1	plate7_C2plate5	S1261	FALSE	1	10000	10000	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate7_C2	plate13	A549	rep1	24	S1261_1	plate7_C2plate13	S1261	FALSE	1	10000	10000	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate7_C2	plate21	MCF7	rep1	24	S1261_1	plate7_C2plate21	S1261	FALSE	1	10000	10000	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate8_C8	plate30	K562	rep2	24	S1261_1	plate8_C8plate30	S1261	FALSE	1	10000	10000	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate8_C8	plate38	A549	rep2	24	S1261_1	plate8_C8plate38	S1261	FALSE	1	10000	10000	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate8_C8	plate46	MCF7	rep2	24	S1261_1	plate8_C8plate46	S1261	FALSE	1	10000	10000	S1261	169590-42-5	381.37	Celecoxib	CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F
plate8_E8	plate6	K562	rep1	24	S1262_4	plate8_E8plate6	S1262	FALSE	4	10	10	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate8_E8	plate14	A549	rep1	24	S1262_4	plate8_E8plate14	S1262	FALSE	4	10	10	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate8_E8	plate22	MCF7	rep1	24	S1262_4	plate8_E8plate22	S1262	FALSE	4	10	10	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate8_E2	plate30	K562	rep2	24	S1262_4	plate8_E2plate30	S1262	FALSE	4	10	10	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate8_E2	plate38	A549	rep2	24	S1262_4	plate8_E2plate38	S1262	FALSE	4	10	10	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate8_E2	plate46	MCF7	rep2	24	S1262_4	plate8_E2plate46	S1262	FALSE	4	10	10	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate8_E2	plate6	K562	rep1	24	S1262_3	plate8_E2plate6	S1262	FALSE	3	100	100	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate8_E2	plate14	A549	rep1	24	S1262_3	plate8_E2plate14	S1262	FALSE	3	100	100	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate8_E2	plate22	MCF7	rep1	24	S1262_3	plate8_E2plate22	S1262	FALSE	3	100	100	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate7_E8	plate29	K562	rep2	24	S1262_3	plate7_E8plate29	S1262	FALSE	3	100	100	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate7_E8	plate37	A549	rep2	24	S1262_3	plate7_E8plate37	S1262	FALSE	3	100	100	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate7_E8	plate45	MCF7	rep2	24	S1262_3	plate7_E8plate45	S1262	FALSE	3	100	100	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate7_E8	plate5	K562	rep1	24	S1262_2	plate7_E8plate5	S1262	FALSE	2	1000	1000	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate7_E8	plate13	A549	rep1	24	S1262_2	plate7_E8plate13	S1262	FALSE	2	1000	1000	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate7_E8	plate21	MCF7	rep1	24	S1262_2	plate7_E8plate21	S1262	FALSE	2	1000	1000	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate7_E2	plate29	K562	rep2	24	S1262_2	plate7_E2plate29	S1262	FALSE	2	1000	1000	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate7_E2	plate37	A549	rep2	24	S1262_2	plate7_E2plate37	S1262	FALSE	2	1000	1000	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate7_E2	plate45	MCF7	rep2	24	S1262_2	plate7_E2plate45	S1262	FALSE	2	1000	1000	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate7_E2	plate5	K562	rep1	24	S1262_1	plate7_E2plate5	S1262	FALSE	1	10000	10000	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate7_E2	plate13	A549	rep1	24	S1262_1	plate7_E2plate13	S1262	FALSE	1	10000	10000	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate7_E2	plate21	MCF7	rep1	24	S1262_1	plate7_E2plate21	S1262	FALSE	1	10000	10000	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate8_E8	plate30	K562	rep2	24	S1262_1	plate8_E8plate30	S1262	FALSE	1	10000	10000	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate8_E8	plate38	A549	rep2	24	S1262_1	plate8_E8plate38	S1262	FALSE	1	10000	10000	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate8_E8	plate46	MCF7	rep2	24	S1262_1	plate8_E8plate46	S1262	FALSE	1	10000	10000	S1262	1146699-66-2	520.88	Avagacestat (BMS-708163)	NC(=O)C(CCC(F)(F)F)N(CC1=C(F)C=C(C=C1)C2=NOC=N2)[S](=O)(=O)C3=CC=C(Cl)C=C3
plate8_G8	plate6	K562	rep1	24	S1264_4	plate8_G8plate6	S1264	FALSE	4	10	10	S1264	219580-11-7	523.67	PD173074	CCN(CC)CCCCNC1=NC=C2C=C(C(=NC2=N1)NC(=O)NC(C)(C)C)C3=CC(=CC(=C3)OC)OC
plate8_G8	plate14	A549	rep1	24	S1264_4	plate8_G8plate14	S1264	FALSE	4	10	10	S1264	219580-11-7	523.67	PD173074	CCN(CC)CCCCNC1=NC=C2C=C(C(=NC2=N1)NC(=O)NC(C)(C)C)C3=CC(=CC(=C3)OC)OC
plate8_G8	plate22	MCF7	rep1	24	S1264_4	plate8_G8plate22	S1264	FALSE	4	10	10	S1264	219580-11-7	523.67	PD173074	CCN(CC)CCCCNC1=NC=C2C=C(C(=NC2=N1)NC(=O)NC(C)(C)C)C3=CC(=CC(=C3)OC)OC
plate8_G2	plate30	K562	rep2	24	S1264_4	plate8_G2plate30	S1264	FALSE	4	10	10	S1264	219580-11-7	523.67	PD173074	CCN(CC)CCCCNC1=NC=C2C=C(C(=NC2=N1)NC(=O)NC(C)(C)C)C3=CC(=CC(=C3)OC)OC
plate8_G2	plate38	A549	rep2	24	S1264_4	plate8_G2plate38	S1264	FALSE	4	10	10	S1264	219580-11-7	523.67	PD173074	CCN(CC)CCCCNC1=NC=C2C=C(C(=NC2=N1)NC(=O)NC(C)(C)C)C3=CC(=CC(=C3)OC)OC
plate8_G2	plate46	MCF7	rep2	24	S1264_4	plate8_G2plate46	S1264	FALSE	4	10	10	S1264	219580-11-7	523.67	PD173074	CCN(CC)CCCCNC1=NC=C2C=C(C(=NC2=N1)NC(=O)NC(C)(C)C)C3=CC(=CC(=C3)OC)OC
plate8_G2	plate6	K562	rep1	24	S1264_3	plate8_G2plate6	S1264	FALSE	3	100	100	S1264	219580-11-7	523.67	PD173074	CCN(CC)CCCCNC1=NC=C2C=C(C(=NC2=N1)NC(=O)NC(C)(C)C)C3=CC(=CC(=C3)OC)OC
plate8_G2	plate14	A549	rep1	24	S1264_3	plate8_G2plate14	S1264	FALSE	3	100	100	S1264	219580-11-7	523.67	PD173074	CCN(CC)CCCCNC1=NC=C2C=C(C(=NC2=N1)NC(=O)NC(C)(C)C)C3=CC(=CC(=C3)OC)OC
plate8_G2	plate22	MCF7	rep1	24	S1264_3	plate8_G2plate22	S1264	FALSE	3	100	100	S1264	219580-11-7	523.67	PD173074	CCN(CC)CCCCNC1=NC=C2C=C(C(=NC2=N1)NC(=O)NC(C)(C)C)C3=CC(=CC(=C3)OC)OC
plate7_G8	plate29	K562	rep2	24	S1264_3	plate7_G8plate29	S1264	FALSE	3	100	100	S1264	219580-11-7	523.67	PD173074	CCN(CC)CCCCNC1=NC=C2C=C(C(=NC2=N1)NC(=O)NC(C)(C)C)C3=CC(=CC(=C3)OC)OC
plate7_G8	plate37	A549	rep2	24	S1264_3	plate7_G8plate37	S1264	FALSE	3	100	100	S1264	219580-11-7	523.67	PD173074	CCN(CC)CCCCNC1=NC=C2C=C(C(=NC2=N1)NC(=O)NC(C)(C)C)C3=CC(=CC(=C3)OC)OC
plate7_G8	plate45	MCF7	rep2	24	S1264_3	plate7_G8plate45	S1264	FALSE	3	100	100	S1264	219580-11-7	523.67	PD173074	CCN(CC)CCCCNC1=NC=C2C=C(C(=NC2=N1)NC(=O)NC(C)(C)C)C3=CC(=CC(=C3)OC)OC
plate7_G8	plate5	K562	rep1	24	S1264_2	plate7_G8plate5	S1264	FALSE	2	1000	1000	S1264	219580-11-7	523.67	PD173074	CCN(CC)CCCCNC1=NC=C2C=C(C(=NC2=N1)NC(=O)NC(C)(C)C)C3=CC(=CC(=C3)OC)OC
plate7_G8	plate13	A549	rep1	24	S1264_2	plate7_G8plate13	S1264	FALSE	2	1000	1000	S1264	219580-11-7	523.67	PD173074	CCN(CC)CCCCNC1=NC=C2C=C(C(=NC2=N1)NC(=O)NC(C)(C)C)C3=CC(=CC(=C3)OC)OC
plate7_G8	plate21	MCF7	rep1	24	S1264_2	plate7_G8plate21	S1264	FALSE	2	1000	1000	S1264	219580-11-7	523.67	PD173074	CCN(CC)CCCCNC1=NC=C2C=C(C(=NC2=N1)NC(=O)NC(C)(C)C)C3=CC(=CC(=C3)OC)OC
